xC1,yC1,xC2,yC2,xD1,yD1,xD2,yD2,xD3,yD3,xD4,yD4,LConv,LDiff,energyEfficiency,totalLength
0.08236351577561404,1.2682782596697981,0.7593571797863597,0.6391133908453144,0.005323471697092588,0.08817522877492856,0.2714627861857365,0.1518122781600028,0.5878954728352844,0.5820744082445246,0.75157057183115,1.5990861950660382,0.01631120850323893,0.23519040786846307,-0.11201143901999999,0.251501616371702
0.12064978012313672,1.0198128754285118,0.7508064530493223,0.17223911850593748,0.005323471697092588,0.0878517217136545,0.5243553617002896,0.11709725216315958,0.7056082564000263,0.5652191286664547,0.7517368882820398,0.2121853732597876,0.016307954630159882,0.23617973838637363,-0.10783248370666666,0.2524876930165335
0.1127119177229721,1.09286234009021,0.7593571797863597,0.6370287728469478,0.005323471697092588,0.08817522877492856,0.2677621510426012,0.24901661474438902,0.7147945485379154,0.5652191286664547,0.7278384143193375,0.154660742048207,0.015934463373741624,0.2295535485324499,-0.10130079096666667,0.24548801190619154
0.45240633107369765,1.0876833926640588,0.7593571797863597,0.6370287728469478,0.003899320488508745,0.08817522877492856,0.2677621510426012,0.2490717333059524,0.6110642181542559,0.5652191286664547,0.7366975420555398,0.13399674288076502,0.015880216459703955,0.2295535485324499,-0.10534331014333335,0.24543376499215386
0.1127119177229721,1.2682782596697981,0.7593571797863597,0.6428966323924542,0.005323471697092588,0.08817522877492856,0.2204663377950273,0.09935048267596563,0.5870617327556982,0.5652191286664547,0.75157057183115,0.13615832668814634,0.015934463373741624,0.2295535485324499,-0.10412882857333333,0.24548801190619154
0.1127119177229721,1.09286234009021,0.7593571797863597,0.6370287728469478,0.005323471697092588,0.08817522877492856,0.2677621510426012,0.10154441670775743,0.7147945485379154,0.6121486973884682,0.7317511687367032,0.1509083304931178,0.015934463373741624,0.2295535485324499,-0.10006045280666669,0.24548801190619154
0.12786546028279072,0.9916934955568797,0.7588373502718408,0.5320812989449129,0.026558248271174992,0.1277304873471558,0.4249734043768284,0.4741827237797615,0.5275202565863065,1.726366830803783,0.8673042548481545,0.6754986882785141,0.01986436371623288,0.22341215769073533,-0.10710759158666668,0.2432765214069682
0.20191077218769843,0.8954757356662468,0.7593571797863597,0.6391830612612993,0.005323471697092588,0.05974907233193366,0.2677621510426012,0.3954611217315989,0.7055801045880367,0.6186182011237648,0.77017813059913,0.1509083304931178,0.016319999018398514,0.2295535485324499,-0.10334700232666667,0.24587354755084842
0.26076863777846687,1.0461803971456647,0.7465449615826767,0.6085336226261452,0.002786225238483722,0.08817522877492856,0.2700880984716483,0.2358203752838245,0.6071436769373414,0.6676205971575656,0.7084136194510731,0.1378822581748978,0.014750744150846356,0.2362082195138074,-0.10915660292,0.25095896366465376
0.38991472669019056,1.0461803971456647,0.7593571797863597,0.6245463552127234,0.004668628669846624,0.08817522877492856,0.263946894467131,0.057163519307019406,0.6713848568486955,0.5901209077562886,0.7902846860356969,0.18477109130490105,0.013794209361655204,0.2362082195138074,-0.10699882848999999,0.2500024288754626
0.4509817818349986,0.20761157860552404,0.6338616739173496,0.6407857911450562,0.1602815533660217,0.003001025530690149,0.3778712202187592,0.338622539308452,0.583243545765743,0.8673117050705231,0.7386332879732356,1.5372611375750997,0.014830947505033096,0.26708425523558577,-0.10904334231333333,0.2819152027406189
0.4808195125496443,1.1603981659429337,0.7589015734344368,0.6998899957211437,0.12187759104528882,0.004677672142276212,0.4461577477064502,1.022790654025257,0.6147577797429582,0.9863524470109978,0.8601178021660092,0.48983765092919274,0.013949142500592182,0.266882388212882,-0.10839458347000001,0.2808315307134742
0.11280185411030409,1.2682782596697981,0.6649780771394757,0.6370287728469478,0.005323471697092588,0.08817522877492856,0.2677621510426012,0.08783623878500929,0.5870617327556982,0.5675857939631688,0.75157057183115,0.13399674288076502,0.016280666350414,0.23009034788340035,-0.10324697792333333,0.24637101423381436
0.4088777316378831,1.0478822925672504,0.7571173820667851,0.6086764366555266,0.004075615347926805,0.08817522877492856,0.41400495579950586,0.34218206337936474,0.5808581278628305,0.6058830447424008,0.6833185376363566,1.7522678733450543,0.010316733560575995,0.2516563433416404,-0.11739802476333334,0.2619730769022164
0.1270005088968018,1.0430995765812983,0.7606379802885148,0.47844328892012666,0.026558248271174992,0.1277304873471558,0.4518782344512927,0.4741827237797615,0.619082604704441,1.673457579521581,0.8673042548481545,0.6754986882785141,0.01986436371623288,0.22341215769073533,-0.10809273098,0.2432765214069682
0.45245362183641397,0.20761157860552404,0.6327460217044424,0.6407857911450562,0.1602815533660217,0.003001025530690149,0.3778712202187592,0.338622539308452,0.583243545765743,0.8673117050705231,0.7386332879732356,1.5617735191839812,0.014830947505033096,0.272299748030105,-0.10910534925,0.2871306955351381
0.38899706553474545,1.0508787623785834,0.703489604946598,0.6255743562458044,0.02758501343763939,0.1285242754757104,0.45505127829584585,0.4832215090375347,0.7554682092204076,1.3243171025652882,0.8191361891644982,0.13106747139492936,0.016309635480979405,0.09070566375795569,-0.07782527923333334,0.1070152992389351
0.4250292090169268,1.0806912384987344,0.6965459517269549,0.7033483360049724,0.1602815533660217,1.6798478190354391,0.3489011799237193,1.1081020095470957,0.7137217121329833,0.8555355168059701,0.7673624379840321,0.2503500648421344,0.017003329173736963,0.07796460248904753,-0.07853788943,0.0949679316627845
0.11094348291159933,1.062858365291814,0.7676626715002158,0.0683574573910608,0.004075615347926805,0.09154986253274122,0.28215162790794635,0.34218206337936474,0.6114730863011411,0.28735943778177264,0.8043486078965758,0.3544574613511171,0.016307954630159882,0.10814342751909878,-0.09871415783,0.12445138214925866
0.18798989645514042,1.063970712321318,0.8068708507893593,0.6245463552127234,0.18519972114998676,1.1703991617535021,0.43225734049724635,1.0684321917157116,0.7045735892768721,0.8612064621368365,0.7519647990435593,1.3574951332224807,0.016307954630159882,0.09358704103511459,-0.08011208584666667,0.10989499566527446
0.06183666275140034,1.0508787623785834,0.7275129391677435,0.5536163506717149,0.0031936633888032338,0.1285242754757104,0.2593521575199916,0.2714697788154188,0.5999717501642617,0.26522621847677263,0.816484246143906,0.13106747139492936,0.016663677465805344,0.08388100778238397,-0.08246487117666668,0.10054468524818931
0.1191020135630218,1.1312965834193296,0.6567339206528477,0.7033483360049724,0.17586931570494416,0.016069565587845395,0.3775731987344879,0.3430457154770781,0.7193407626204289,0.8555355168059701,0.7676003106999761,0.1378822581748978,0.016307954630159882,0.10636815282314455,-0.08416147437333332,0.12267610745330443
0.058008526768449975,0.9921724137646517,0.34995220422305606,0.5694619513597714,0.024878069159537497,0.10490262527798011,0.45316109430769047,0.4935004886326665,0.6536710426721698,0.2986616237568725,0.8886265645976752,0.42867819222938963,0.017768777514801517,0.09712663371280951,-0.09344190217333333,0.11489541122761103
0.1191020135630218,1.0454524253586068,0.7597921891096996,0.6249574698656691,0.1747653421829556,0.01587604384413066,0.26908446275277464,1.1291651554826525,0.7193407626204289,0.8560482845837422,0.7675056153932583,0.1378822581748978,0.016307954630159882,0.10636815282314455,-0.07980490069666667,0.12267610745330443
0.2617783789806536,0.9220343216999044,0.3652642574004761,0.6453948365597197,0.0004527473522923896,0.08817522877492856,0.2700880984716483,0.18437760326804586,0.5187525110251336,0.5652191286664547,0.7386332879732356,0.15822874585484153,0.016307954630159882,0.09946095271319191,-0.08740893903666667,0.11576890734335181
0.26822287919655174,0.9869539805820652,0.3652642574004761,0.6483912898204012,0.0004527473522923896,0.08817522877492856,0.2700880984716483,0.18437760326804586,0.5187525110251336,0.5652191286664547,0.7386332879732356,0.15822874585484153,0.016307954630159882,0.09946095271319191,-0.08703003564,0.11576890734335181
0.19951407409907368,1.1375202496280317,0.7134819279122171,0.7979672509336874,0.0020530123549929065,0.08817522877492856,0.2677621510426012,0.32154498103899537,0.5685514759240538,1.20448383827147,0.7110210447884672,1.8409348934171632,0.012398993315848525,0.09842603508505887,-0.08860882098666667,0.1108250284009074
0.1191020135630218,1.1828296330963997,0.7619323748013743,0.7033483360049724,0.17339803686843203,0.01604710088673497,0.451158430719254,1.1291651554826525,0.7193407626204289,0.8555355168059701,0.7692470088682728,0.13839958113973522,0.016307954630159882,0.10636815282314455,-0.08231608676666667,0.12267610745330443
0.40381491194582453,0.12388914996161655,0.6318380916377629,0.02147938446472142,0.07383012322895341,1.3018025378102256,0.2779747075030353,0.3788050784964818,0.6103957989756442,0.0666806326871211,0.7224081148293807,0.22689832092350254,0.015006654840625903,0.11992851924680517,-0.08959954551,0.13493517408743108
0.18798989645514042,1.063970712321318,0.7171502297437646,0.6245463552127234,0.17462746662724316,1.1703991617535021,0.43225734049724635,1.0684321917157116,0.7045735892768721,0.8612064621368365,0.7335678532185697,1.3574951332224807,0.016307954630159882,0.09358704103511459,-0.07973518960666666,0.10989499566527446
0.1191020135630218,1.0454524253586068,0.7080425344329514,0.6212870364720672,0.1747653421829556,0.01587604384413066,0.26908446275277464,1.1291651554826525,0.7193407626204289,0.8560482845837422,0.7675056153932583,0.1378822581748978,0.016307954630159882,0.10636815282314455,-0.07946647588,0.12267610745330443
0.06183666275140034,1.0508787623785834,0.7271889541107884,0.5536163506717149,0.0031936633888032338,0.1285242754757104,0.2593521575199916,0.2714697788154188,0.5999717501642617,0.26522621847677263,0.8191361891644982,0.13106747139492936,0.01628516154974687,0.09846711745769715,-0.08458284353000001,0.11475227900744402
0.1191020135630218,1.0454524253586068,0.7557931776287845,0.20001587392639525,0.1747653421829556,0.01587604384413066,0.26908446275277464,1.1291651554826525,0.7191804958249894,0.8560482845837422,0.7675056153932583,0.1378822581748978,0.016307954630159882,0.10636815282314455,-0.07756192049,0.12267610745330443
0.2501093629618732,1.062858365291814,0.7676626715002158,0.6246357225291632,0.004075615347926805,0.08844387540773838,0.28215162790794635,0.34218206337936474,0.6114730863011411,0.28735943778177264,0.8168574783209669,0.3544574613511171,0.016307954630159882,0.10814342751909878,-0.09648287702333334,0.12445138214925866
0.00019539902339174055,0.9928965306602711,0.31131928718589863,0.5642073259575507,0.07920870602022446,0.351356666597686,0.4564782648866168,0.4799660998590625,0.5232287668695718,0.26522621847677263,0.8310060697958233,0.13106747139492936,0.0143669429384885,0.09891768264789849,-0.08210180226666666,0.11328462558638701
0.1191020135630218,1.1831827669430917,0.7611885204208539,0.9074774788894826,0.1747653421829556,0.01601890974657336,0.451158430719254,1.1291651554826525,0.7181139455022291,0.8555355168059701,0.7675056153932583,0.1378822581748978,0.016307954630159882,0.10636815282314455,-0.07997311852666666,0.12267610745330443
0.1790826899762562,1.0461803971456647,0.7593571797863597,0.5945148251077736,0.005323471697092588,0.08817522877492856,0.26976443124702465,0.2358203752838245,0.610976444524743,0.589354199917825,0.7386332879732356,0.1378822581748978,0.016307954630159882,0.11791210910564844,-0.08854618183333333,0.1342200637358083
0.4197412502695088,1.1828296330963997,0.7597921891096996,0.6321833983856038,0.17339803686843203,0.01604710088673497,0.451158430719254,1.1291651554826525,0.7263297153385888,0.8555355168059701,0.7692470088682728,0.1378822581748978,0.016307954630159882,0.11019625158940724,-0.08251166197,0.12650420621956712
0.001985674544562355,1.063424516739246,0.3587906163571365,0.6301143797081509,0.07920870602022446,0.1277304873471558,0.4544578724146743,0.5457562647341412,0.5232287668695718,0.26522621847677263,0.8652772758424035,0.14878446894572794,0.0143669429384885,0.14199565195951008,-0.09530833317333333,0.15636259489799859
0.4447821694718616,2.1178082254103003e-05,0.7593571797863597,0.6127572807657545,0.004075615347926805,0.08817522877492856,0.2897460114801358,0.09925947913127359,0.610976444524743,0.613374726761404,0.7346348345199838,1.624537139026887,0.016282035941836803,0.18256057115454008,-0.09633385305999999,0.19884260709637688
0.001985674544562355,1.0634315097279143,0.35379387944787355,0.5546306802240036,0.07920870602022446,0.1277304873471558,0.4544578724146743,0.47474762473668064,0.5232287668695718,0.26522621847677263,0.8170481351622978,0.13106747139492936,0.0143669429384885,0.14199565195951008,-0.09510671403333333,0.15636259489799859
0.40381491194582453,0.12385198994544795,0.6318380916377629,0.02147938446472142,0.07383012322895341,1.189974237866162,0.2779747075030353,0.3788050784964818,0.6103957989756442,0.0666806326871211,0.7224081148293807,0.22689832092350254,0.015006654840625903,0.11992851924680517,-0.08997676691666667,0.13493517408743108
0.001985674544562355,1.0634245771837407,0.35379387944787355,0.5546306802240036,0.07920870602022446,0.1277304873471558,0.4544578724146743,0.47474762473668064,0.5232287668695718,0.26522621847677263,0.8170481351622978,0.13106747139492936,0.0143669429384885,0.14199565195951008,-0.09510676916000001,0.15636259489799859
0.001985674544562355,1.063424516739246,0.3587906163571365,0.5546306802240036,0.07920870602022446,0.1277304873471558,0.4544578724146743,0.47474762473668064,0.5232287668695718,0.26522621847677263,0.8627254210888946,0.14878446894572794,0.0143669429384885,0.14199565195951008,-0.09607835174333333,0.15636259489799859
0.008277155094632102,1.0634315097279143,0.35379387944787355,0.5069077840401536,0.07903533790522232,0.1277304873471558,0.4544578724146743,0.47474762473668064,0.5186532082221451,0.26522621847677263,0.8170481351622978,0.13106747139492936,0.013532331156546321,0.14199565195951008,-0.09615205346,0.1555279831160564
0.3770249609065156,0.7184318538157206,0.7409888555513606,0.628516307471165,0.00492607581085279,0.08819626211720275,0.2557213926888125,0.2818354230005783,0.7445014965984029,0.28735943778177264,0.8168574783209669,0.9455611611285273,0.016392939132181962,0.1736762909732374,-0.09992390606333335,0.19006923010541935
0.4447821694718616,2.1178082254103003e-05,0.7593571797863597,0.6127572807657545,0.004075615347926805,0.08817522877492856,0.22616791714359863,0.09925947913127359,0.610976444524743,0.613374726761404,0.8496239482505924,1.6232365496353942,0.016282035941836803,0.18256057115454008,-0.09772089336,0.19884260709637688
0.4214236698682934,1.0181727610309121,0.7595341440264709,0.6998899957211437,0.15500655484348727,0.005758472826783878,0.4438088887805736,0.3049565173729794,0.6147577797429582,0.2691170266476691,0.7689985487496824,0.46661530495498793,0.016307954630159882,0.30366586789526245,-0.11684814821666667,0.31997382252542234
0.4677835294143315,0.033214571748939645,0.5750775525790862,0.31147733162099145,0.0697480398467017,0.2744014686846554,0.5045815377631606,0.3721167165086209,0.7333736356199866,1.1547945050905803,0.8734366650979078,1.0836346407002189,0.01679714645145865,0.1782295145842086,-0.10440748686666668,0.19502666103566726
0.1127119177229721,1.2682782596697981,0.7593571797863597,0.6370287728469478,0.005323471697092588,0.08817522877492856,0.2698745099670923,0.1789290010814953,0.5870617327556982,0.5882430775828964,0.75157057183115,0.20698349121116102,0.01631120850323893,0.2295535485324499,-0.10867738416666667,0.2458647570356888
0.03357520639282911,1.1348492034174733,0.34995220422305606,0.6667868514343906,0.026790475587031952,0.10216946656404635,0.4375695049313072,0.45931316749189566,0.4742757672405312,0.2620961648153137,0.8161858180684332,0.27900505603142384,0.017755162523043152,0.18467439996311438,-0.10285862935333334,0.20242956248615754
0.19264797682930873,1.047428425270372,0.7593571797863597,0.6370287728469478,0.004995778702812459,0.0904199166108039,0.2677621510426012,0.24901661474438902,0.6110650236081439,0.5652191286664547,0.715545400878625,0.28063514885187246,0.015934463373741624,0.23220424774754783,-0.11372609404666667,0.24813871112128946
0.1127119177229721,1.2682782596697981,0.7593571797863597,0.6370287728469478,0.005323471697092588,0.08817522877492856,0.2677621510426012,0.09935048267596563,0.5870617327556982,0.5652191286664547,0.75157057183115,0.13399674288076502,0.015934463373741624,0.2295535485324499,-0.10360630149333334,0.24548801190619154
0.20158013428136917,1.0750383435522068,0.7593571797863597,0.6366289938749377,0.0009149273303359112,0.08817522877492856,0.21004733140540383,0.10237470037080419,0.6110642181542559,0.5652191286664547,0.75157057183115,0.13399674288076502,0.015934463373741624,0.23220424774754783,-0.10444821794333332,0.24813871112128946
0.1127119177229721,1.0876833926640588,0.7593571797863597,0.6370287728469478,0.005323471697092588,0.08817522877492856,0.2677621510426012,0.24901661474438902,0.6110642181542559,0.5652191286664547,0.75157057183115,0.13399674288076502,0.015934463373741624,0.2295535485324499,-0.10542666285333334,0.24548801190619154
0.11280185411030409,1.2682782596697981,0.7593571797863597,0.6370287728469478,0.005323471697092588,0.08817522877492856,0.2677621510426012,0.08783623878500929,0.5870617327556982,0.5675857939631688,0.75157057183115,0.13399674288076502,0.016280666350414,0.23009034788340035,-0.10304566501666668,0.24637101423381436
0.20158013428136917,0.7941752668058513,0.7593571797863597,0.625442972810708,0.0009149273303359112,0.08817522877492856,0.2677621510426012,0.16424736721806113,0.6110642181542559,0.573902761094838,0.75157057183115,0.13399674288076502,0.015934463373741624,0.23220424774754783,-0.10431785008666666,0.24813871112128946
